x,min,mean,max
241,0.0,1.7261505126953126e-06,3.814697265625e-06
242,0.0,1.277923583984375e-06,3.0994415283203125e-06
243,0.0,1.4495849609375e-06,4.0531158447265625e-06
244,0.0,1.468658447265625e-06,4.0531158447265625e-06
245,0.0,2.9659271240234374e-06,4.506111145019531e-05
246,0.0,1.354217529296875e-06,3.0994415283203125e-06
247,7.152557373046875e-07,3.900527954101562e-06,5.602836608886719e-05
248,0.0,1.2683868408203126e-06,3.814697265625e-06
249,0.0,3.843307495117188e-06,5.5789947509765625e-05
250,0.0,1.888275146484375e-06,4.0531158447265625e-06
251,0.0,1.5163421630859376e-06,3.0994415283203125e-06
252,0.0,1.2493133544921876e-06,3.814697265625e-06
253,7.152557373046875e-07,1.544952392578125e-06,4.0531158447265625e-06
254,9.5367431640625e-07,1.8787384033203125e-06,3.814697265625e-06
255,0.0,1.4209747314453125e-06,3.814697265625e-06
256,0.0,1.0013580322265625e-06,3.0994415283203125e-06
257,0.0,1.621246337890625e-06,4.0531158447265625e-06
258,0.0,3.0803680419921875e-06,4.8160552978515625e-05
259,0.0,1.964569091796875e-06,4.0531158447265625e-06
260,7.152557373046875e-07,3.995895385742188e-06,5.1975250244140625e-05
261,0.0,1.1348724365234374e-06,4.291534423828125e-06
262,7.152557373046875e-07,2.1839141845703125e-06,4.291534423828125e-06
263,0.0,1.6498565673828125e-06,4.0531158447265625e-06
264,7.152557373046875e-07,1.8405914306640624e-06,3.0994415283203125e-06
265,0.0,1.4972686767578126e-06,3.0994415283203125e-06
266,0.0,1.087188720703125e-06,2.1457672119140625e-06
267,0.0,3.2138824462890626e-06,5.0067901611328125e-05
268,0.0,1.2493133544921876e-06,3.0994415283203125e-06
269,0.0,3.185272216796875e-06,5.1021575927734375e-05
270,0.0,1.3446807861328124e-06,3.0994415283203125e-06
271,0.0,8.106231689453125e-07,1.1920928955078125e-06
272,0.0,8.106231689453125e-07,1.1920928955078125e-06
273,0.0,7.62939453125e-07,1.1920928955078125e-06
274,0.0,7.43865966796875e-07,1.1920928955078125e-06
275,0.0,8.7738037109375e-07,1.1920928955078125e-06
276,0.0,2.498626708984375e-06,4.482269287109375e-05
277,0.0,8.296966552734375e-07,1.1920928955078125e-06
278,0.0,8.96453857421875e-07,1.1920928955078125e-06
279,0.0,8.0108642578125e-07,1.1920928955078125e-06
280,0.0,8.0108642578125e-07,1.1920928955078125e-06
281,0.0,2.74658203125e-06,4.887580871582031e-05
282,0.0,8.487701416015625e-07,1.1920928955078125e-06
283,0.0,2.7942657470703127e-06,5.1975250244140625e-05
284,0.0,8.392333984375e-07,2.1457672119140625e-06
285,0.0,8.0108642578125e-07,1.1920928955078125e-06
286,0.0,9.1552734375e-07,4.291534423828125e-06
287,0.0,8.392333984375e-07,1.1920928955078125e-06
288,0.0,2.63214111328125e-06,4.6253204345703125e-05
289,0.0,8.487701416015625e-07,1.1920928955078125e-06
290,0.0,8.296966552734375e-07,1.1920928955078125e-06
291,0.0,7.62939453125e-07,1.1920928955078125e-06
292,0.0,8.7738037109375e-07,1.1920928955078125e-06
293,0.0,2.6607513427734375e-06,4.7206878662109375e-05
294,0.0,8.392333984375e-07,1.1920928955078125e-06
295,0.0,8.487701416015625e-07,1.1920928955078125e-06
296,0.0,8.106231689453125e-07,1.1920928955078125e-06
297,0.0,8.0108642578125e-07,1.9073486328125e-06
298,0.0,2.70843505859375e-06,4.696846008300781e-05
299,0.0,8.296966552734375e-07,1.1920928955078125e-06
300,0.0,8.487701416015625e-07,1.1920928955078125e-06
301,0.0,7.2479248046875e-07,1.1920928955078125e-06
302,0.0,8.296966552734375e-07,1.1920928955078125e-06
303,0.0,2.55584716796875e-06,4.57763671875e-05
304,0.0,7.62939453125e-07,1.1920928955078125e-06
305,0.0,1.4400482177734375e-06,3.0994415283203125e-06
306,0.0,1.0013580322265625e-06,2.86102294921875e-06
307,0.0,1.220703125e-06,3.0994415283203125e-06
308,0.0,1.354217529296875e-06,3.814697265625e-06
309,0.0,1.0585784912109376e-06,3.0994415283203125e-06
310,0.0,1.1157989501953124e-06,3.0994415283203125e-06
311,0.0,3.147125244140625e-06,4.76837158203125e-05
312,7.152557373046875e-07,1.220703125e-06,3.0994415283203125e-06
313,0.0,1.2969970703125e-06,4.0531158447265625e-06
314,0.0,1.48773193359375e-06,5.245208740234375e-06
315,0.0,1.7452239990234376e-06,5.0067901611328125e-06
316,0.0,3.3855438232421873e-06,4.7206878662109375e-05
317,0.0,1.0967254638671874e-06,4.0531158447265625e-06
318,7.152557373046875e-07,1.56402587890625e-06,5.0067901611328125e-06
319,0.0,3.643035888671875e-06,5.0067901611328125e-05
320,0.0,1.316070556640625e-06,4.76837158203125e-06
321,0.0,1.79290771484375e-06,5.0067901611328125e-06
322,0.0,1.64031982421875e-06,4.291534423828125e-06
323,0.0,1.2874603271484376e-06,3.0994415283203125e-06
324,0.0,1.430511474609375e-06,4.291534423828125e-06
325,7.152557373046875e-07,1.4781951904296875e-06,5.245208740234375e-06
326,0.0,2.1648406982421875e-06,5.245208740234375e-06
327,0.0,1.1444091796875e-06,3.0994415283203125e-06
328,0.0,1.64031982421875e-06,4.291534423828125e-06
329,0.0,1.7070770263671875e-06,5.0067901611328125e-06
330,0.0,2.93731689453125e-06,4.601478576660156e-05
331,0.0,1.4019012451171875e-06,3.0994415283203125e-06
332,0.0,1.316070556640625e-06,3.0994415283203125e-06
333,0.0,3.4999847412109374e-06,4.7206878662109375e-05
334,7.152557373046875e-07,1.7261505126953126e-06,3.0994415283203125e-06
335,0.0,1.1348724365234374e-06,3.0994415283203125e-06
336,7.152557373046875e-07,3.16619873046875e-06,4.8160552978515625e-05
337,0.0,1.3637542724609374e-06,3.0994415283203125e-06
338,9.5367431640625e-07,1.5735626220703124e-06,4.0531158447265625e-06
339,0.0,3.0422210693359374e-06,5.0067901611328125e-05
340,0.0,1.0776519775390624e-06,3.814697265625e-06
341,0.0,1.25885009765625e-06,4.291534423828125e-06
342,0.0,3.4332275390625e-06,5.1975250244140625e-05
343,0.0,9.250640869140625e-07,3.0994415283203125e-06
344,0.0,1.7833709716796876e-06,5.0067901611328125e-06
345,0.0,3.757476806640625e-06,5.316734313964844e-05
346,0.0,1.239776611328125e-06,4.0531158447265625e-06
347,0.0,1.86920166015625e-06,4.0531158447265625e-06
348,0.0,3.31878662109375e-06,4.9114227294921875e-05
349,0.0,1.48773193359375e-06,4.0531158447265625e-06
350,0.0,1.5354156494140626e-06,4.291534423828125e-06
351,0.0,3.7670135498046877e-06,4.76837158203125e-05
352,0.0,1.583099365234375e-06,4.0531158447265625e-06
353,0.0,1.48773193359375e-06,5.0067901611328125e-06
354,0.0,3.4618377685546874e-06,4.696846008300781e-05
355,0.0,1.1920928955078125e-06,4.0531158447265625e-06
356,0.0,1.41143798828125e-06,4.0531158447265625e-06
357,0.0,9.632110595703125e-07,4.0531158447265625e-06
358,0.0,1.373291015625e-06,4.0531158447265625e-06
359,0.0,1.0585784912109376e-06,4.0531158447265625e-06
360,7.152557373046875e-07,1.3446807861328124e-06,3.0994415283203125e-06
361,0.0,1.4591217041015625e-06,5.0067901611328125e-06
362,7.152557373046875e-07,1.2874603271484376e-06,4.0531158447265625e-06
363,0.0,1.506805419921875e-06,4.76837158203125e-06
364,0.0,3.5572052001953125e-06,4.982948303222656e-05
365,0.0,1.678466796875e-06,4.0531158447265625e-06
366,0.0,1.41143798828125e-06,4.291534423828125e-06
367,0.0,2.841949462890625e-06,4.57763671875e-05
368,7.152557373046875e-07,1.5926361083984374e-06,4.0531158447265625e-06
369,0.0,9.632110595703125e-07,4.0531158447265625e-06
370,0.0,1.8787384033203125e-06,4.76837158203125e-06
371,7.152557373046875e-07,1.48773193359375e-06,4.291534423828125e-06
372,0.0,1.41143798828125e-06,3.814697265625e-06
373,0.0,1.4781951904296875e-06,5.0067901611328125e-06
374,0.0,3.7384033203125e-06,4.9114227294921875e-05
375,0.0,1.64031982421875e-06,5.245208740234375e-06
376,0.0,1.8596649169921875e-06,4.291534423828125e-06
377,0.0,1.1348724365234374e-06,4.0531158447265625e-06
378,0.0,1.25885009765625e-06,4.0531158447265625e-06
379,0.0,1.2302398681640625e-06,4.0531158447265625e-06
380,0.0,1.5926361083984374e-06,4.0531158447265625e-06
381,0.0,2.8896331787109373e-06,4.8160552978515625e-05
382,0.0,1.02996826171875e-06,4.0531158447265625e-06
383,0.0,1.316070556640625e-06,3.0994415283203125e-06
384,0.0,8.678436279296875e-07,1.1920928955078125e-06
385,0.0,2.8705596923828123e-06,5.1021575927734375e-05
386,0.0,8.0108642578125e-07,1.1920928955078125e-06
387,0.0,7.534027099609375e-07,1.1920928955078125e-06
388,0.0,1.316070556640625e-06,4.76837158203125e-06
389,0.0,1.277923583984375e-06,3.0994415283203125e-06
390,0.0,9.1552734375e-07,3.0994415283203125e-06
391,7.152557373046875e-07,1.316070556640625e-06,3.814697265625e-06
392,0.0,1.2683868408203126e-06,3.814697265625e-06
393,0.0,1.049041748046875e-06,3.0994415283203125e-06
394,0.0,9.822845458984375e-07,2.1457672119140625e-06
395,0.0,1.5544891357421874e-06,3.0994415283203125e-06
396,0.0,3.1566619873046876e-06,4.982948303222656e-05
397,0.0,1.430511474609375e-06,3.814697265625e-06
398,0.0,1.1539459228515625e-06,3.0994415283203125e-06
399,0.0,1.201629638671875e-06,4.291534423828125e-06
400,7.152557373046875e-07,2.9850006103515624e-06,4.792213439941406e-05
401,0.0,1.6117095947265624e-06,4.0531158447265625e-06
402,0.0,1.201629638671875e-06,3.814697265625e-06
403,0.0,1.18255615234375e-06,3.814697265625e-06
404,0.0,3.4618377685546874e-06,4.887580871582031e-05
405,0.0,1.1348724365234374e-06,3.0994415283203125e-06
406,0.0,1.4781951904296875e-06,3.814697265625e-06
407,0.0,1.239776611328125e-06,3.0994415283203125e-06
408,0.0,2.9277801513671873e-06,4.9114227294921875e-05
409,0.0,1.0776519775390624e-06,3.0994415283203125e-06
410,0.0,1.1157989501953124e-06,2.86102294921875e-06
411,0.0,1.1157989501953124e-06,4.0531158447265625e-06
412,7.152557373046875e-07,1.1539459228515625e-06,3.0994415283203125e-06
413,0.0,3.0422210693359374e-06,5.316734313964844e-05
414,0.0,1.239776611328125e-06,3.0994415283203125e-06
415,0.0,1.2111663818359375e-06,3.0994415283203125e-06
416,0.0,9.918212890625e-07,4.0531158447265625e-06
417,0.0,3.1280517578125e-06,5.1021575927734375e-05
418,0.0,1.10626220703125e-06,3.0994415283203125e-06
419,0.0,1.2111663818359375e-06,2.1457672119140625e-06
420,0.0,8.20159912109375e-07,1.1920928955078125e-06
421,0.0,8.7738037109375e-07,1.1920928955078125e-06
422,0.0,8.678436279296875e-07,1.1920928955078125e-06
423,7.152557373046875e-07,1.3828277587890625e-06,3.0994415283203125e-06
424,7.152557373046875e-07,2.1266937255859375e-06,7.152557373046875e-06
425,0.0,1.9359588623046873e-06,5.245208740234375e-06
426,7.152557373046875e-07,1.0194778442382812e-05,0.00020313262939453125
427,0.0,1.8405914306640624e-06,5.0067901611328125e-06
428,0.0,1.7070770263671875e-06,3.814697265625e-06
429,0.0,1.239776611328125e-06,4.0531158447265625e-06
430,0.0,1.4019012451171875e-06,5.0067901611328125e-06
431,0.0,4.110336303710937e-06,5.1975250244140625e-05
432,0.0,1.25885009765625e-06,5.245208740234375e-06
433,0.0,1.544952392578125e-06,4.0531158447265625e-06
434,0.0,1.94549560546875e-06,5.0067901611328125e-06
435,0.0,1.3446807861328124e-06,3.0994415283203125e-06
436,0.0,3.843307495117188e-06,5.316734313964844e-05
437,7.152557373046875e-07,1.678466796875e-06,5.245208740234375e-06
438,0.0,9.72747802734375e-07,2.6226043701171875e-06
439,0.0,1.8787384033203125e-06,5.245208740234375e-06
440,0.0,1.4019012451171875e-06,5.0067901611328125e-06
441,0.0,1.0356903076171874e-05,0.00021696090698242188
442,0.0,2.593994140625e-06,5.245208740234375e-06
443,7.152557373046875e-07,1.6498565673828125e-06,4.291534423828125e-06
444,7.152557373046875e-07,1.5354156494140626e-06,5.245208740234375e-06
445,9.5367431640625e-07,2.002716064453125e-06,5.0067901611328125e-06
446,9.5367431640625e-07,4.119873046875e-06,5.078315734863281e-05
447,0.0,1.468658447265625e-06,5.0067901611328125e-06
448,0.0,1.506805419921875e-06,4.76837158203125e-06
449,9.5367431640625e-07,1.811981201171875e-06,5.0067901611328125e-06
450,0.0,1.56402587890625e-06,5.245208740234375e-06
451,0.0,1.8787384033203125e-06,4.291534423828125e-06
452,0.0,3.85284423828125e-06,5.3882598876953125e-05
453,0.0,1.7547607421875e-06,5.245208740234375e-06
454,0.0,1.3065338134765626e-06,4.291534423828125e-06
455,0.0,1.4019012451171875e-06,4.0531158447265625e-06
456,0.0,1.25885009765625e-06,5.245208740234375e-06
457,7.152557373046875e-07,2.47955322265625e-06,5.245208740234375e-06
458,7.152557373046875e-07,4.320144653320313e-06,5.412101745605469e-05
459,0.0,1.33514404296875e-06,4.0531158447265625e-06
460,0.0,1.4781951904296875e-06,4.0531158447265625e-06
461,0.0,1.41143798828125e-06,4.0531158447265625e-06
462,0.0,1.316070556640625e-06,4.291534423828125e-06
463,0.0,1.6880035400390625e-06,4.0531158447265625e-06
464,0.0,3.862380981445312e-06,5.4836273193359375e-05
465,0.0,1.86920166015625e-06,4.76837158203125e-06
466,0.0,2.002716064453125e-06,5.245208740234375e-06
467,0.0,2.5272369384765624e-06,5.7220458984375e-06
468,0.0,2.02178955078125e-06,5.245208740234375e-06
469,7.152557373046875e-07,1.7452239990234376e-06,4.76837158203125e-06
470,9.5367431640625e-07,1.0442733764648437e-05,0.00022292137145996094
471,0.0,1.7452239990234376e-06,5.0067901611328125e-06
472,0.0,1.4400482177734375e-06,4.0531158447265625e-06
473,0.0,1.277923583984375e-06,4.0531158447265625e-06
474,0.0,1.583099365234375e-06,5.0067901611328125e-06
475,0.0,2.117156982421875e-06,5.245208740234375e-06
476,0.0,1.8596649169921875e-06,5.0067901611328125e-06
477,0.0,3.3855438232421873e-06,5.1975250244140625e-05
478,0.0,2.8228759765625e-06,6.198883056640625e-06
479,7.152557373046875e-07,1.392364501953125e-06,5.0067901611328125e-06
480,0.0,1.6880035400390625e-06,5.245208740234375e-06
481,0.0,1.1539459228515625e-06,5.0067901611328125e-06
482,0.0,1.3256072998046874e-06,5.0067901611328125e-06
483,0.0,2.079010009765625e-06,5.245208740234375e-06
484,0.0,8.363723754882812e-06,0.0001652240753173828
485,0.0,3.0517578125e-06,4.506111145019531e-05
486,0.0,1.621246337890625e-06,6.198883056640625e-06
487,0.0,1.9550323486328123e-06,4.291534423828125e-06
488,0.0,1.6117095947265624e-06,5.0067901611328125e-06
489,7.152557373046875e-07,2.0313262939453124e-06,5.0067901611328125e-06
490,7.152557373046875e-07,2.193450927734375e-06,5.245208740234375e-06
491,0.0,1.52587890625e-06,4.76837158203125e-06
492,0.0,3.604888916015625e-06,5.1021575927734375e-05
493,0.0,3.16619873046875e-06,4.410743713378906e-05
494,0.0,1.5544891357421874e-06,5.245208740234375e-06
495,0.0,1.6880035400390625e-06,5.245208740234375e-06
496,0.0,1.392364501953125e-06,4.76837158203125e-06
497,0.0,1.6021728515625e-06,5.0067901611328125e-06
498,0.0,2.1648406982421875e-06,5.245208740234375e-06
499,7.152557373046875e-07,2.0313262939453124e-06,5.0067901611328125e-06